DENSITY	LENGTH_OF_SEQ	SUBPEAK_LENGTH
0.0554089709762533	63	1137
0.173036093418259	163	942
0.365707434052758	305	834
0.24490538573508	673	2748
0.320667818077145	557	1737
0.271466314398943	411	1514
0.173112338858195	188	1086
0.233893557422969	334	1428
0.253164556962025	260	1027
0.283398184176394	437	1542
0.146679881070367	148	1009
0.260347129506008	390	1498
0.357089829250186	481	1347
0.273733646427373	816	2981
0.302222222222222	272	900
0.197617379117029	282	1427
0.322286661143331	778	2414
0.264621284755513	276	1043
0.079343365253078	58	731
0.259475218658892	267	1029
0.264900662251656	520	1963
0.0485781990521327	41	844
0.273388269510422	564	2063
0.156896551724138	182	1160
0.222222222222222	194	873
0.260171919770774	454	1745
0.282754418037782	464	1641
0.126783754116356	231	1822
0.36192714453584	308	851
0.188671386922116	453	2401
0.0582362728785358	35	601
0	0	802
0.361025641025641	352	975
0.282776349614396	330	1167
0.28921568627451	295	1020
0	0	611
0.201465201465201	550	2730
0.20736779560309	349	1683
0.215606936416185	373	1730
0.214324178782983	398	1857
0.315762004175365	605	1916
0.258907363420428	218	842
0.342190537913156	528	1543
0.344444444444444	558	1620
0.198244330651061	271	1367
0.253028890959925	543	2146
0.248218159281066	801	3227
0.176136363636364	155	880
0.165573137784639	429	2591
0.195715676728335	201	1027
0.37117903930131	510	1374
0.254665203073546	696	2733
0.491578947368421	467	950
0.231763234681117	556	2399
0.212592769930572	888	4177
0.146067415730337	221	1513
0.326266195524146	277	849
0.218053927315358	372	1706
0.163529411764706	139	850
0.158502772643253	343	2164
0.117073170731707	168	1435
0.37260677466863	253	679
0.34375	319	928
0.264356435643564	267	1010
0.305668016194332	453	1482
0.276942355889724	221	798
0.00735835172921266	10	1359
0.413273001508296	548	1326
0	0	655
0.305133079847909	642	2104
0.371854613233924	399	1073
0.274900398406374	276	1004
0.305821665438467	415	1357
0.36046511627907	372	1032
0.0164794007490637	22	1335
0.326724137931034	379	1160
0.284075263882515	619	2179
0.267377950210152	827	3093
0.102119460500963	106	1038
0.262337662337662	303	1155
0.26530612244898	312	1176
0.210561949898443	311	1477
0.313821138211382	386	1230
0.161236885698509	292	1811
0.366931918656057	415	1131
0.215384615384615	882	4095
0.0126262626262626	10	792
0.175923465320223	662	3763
0.205283434232251	373	1817
0.231788079470199	420	1812
0.40650406504065	350	861
0.173880030372058	229	1317
0.104273504273504	122	1170
0.160262417994377	171	1067
0.264195583596215	670	2536
0.256281407035176	408	1592
0.270848440899202	747	2758
0.325116588940706	488	1501
0.231019522776573	426	1844
0.363062352012628	460	1267
0.357142857142857	270	756
0.15559655596556	253	1626
0.380843785632839	334	877
0.164593301435407	172	1045
0.246108949416342	506	2056
0.341029023746702	517	1516
0	0	1114
0.343165059557572	605	1763
0.178899082568807	351	1962
0.143946056874817	491	3411
0.0689655172413793	80	1160
0.274575018477458	743	2706
0.521880064829822	322	617
0.285633162975582	1006	3522
0.138821067317754	398	2867
0.325857519788918	247	758
0.175063775510204	549	3136
0.246478873239437	280	1136
0.303808680248007	343	1129
0.207663197729423	439	2114
0.225997842502697	419	1854
0.139692307692308	227	1625
0.247368421052632	235	950
0.356164383561644	442	1241
0.237051792828685	238	1004
0.413907284768212	500	1208
0.35386119257087	362	1023
0.0702576112412178	60	854
0.343295320487613	873	2543
0.266891891891892	474	1776
0.269951794322442	504	1867
0.288793103448276	536	1856
0.249283667621777	174	698
0.161323681489142	156	967
0.295227524972253	266	901
0.266509433962264	226	848
0.425742574257426	430	1010
0.197063369397218	255	1294
0.33041095890411	603	1825
0.406976744186047	245	602
0.216867469879518	126	581
0.281986531986532	335	1188
0.277777777777778	225	810
0.283272283272283	232	819
0.268518518518519	406	1512
0.236180904522613	611	2587
0.233751425313569	205	877
0.326530612244898	560	1715
0.305555555555556	506	1656
0.411475409836066	251	610
0.386219401631913	426	1103
0.200168208578638	238	1189
0.10155721056195	150	1477
0.252295262578039	687	2723
0.297570850202429	294	988
0.278966131907308	313	1122
0.476415094339623	505	1060
0.335111111111111	377	1125
0.353448275862069	287	812
0.328253968253968	517	1575
0.386222910216718	499	1292
0.154865002547122	304	1963
0.426360725720384	799	1874
0.194158075601375	113	582
0.249555423829283	421	1687
0.166208791208791	242	1456
0.284040995607613	388	1366
0.335728542914172	841	2505
0.0821917808219178	66	803
0.0311827956989247	29	930
0.319807923169268	1332	4165
0.370348139255702	617	1666
0.286467486818981	326	1138
0.373485388453314	524	1403
0.211216314639476	290	1373
0.229427792915531	421	1835
0.315819209039548	559	1770
0.338516746411483	1415	4180
0.358092259577795	458	1279
0.325213154689403	534	1642
0.247627654767284	548	2213
0.319742489270386	298	932
0.362877997914494	348	959
0.320075757575758	507	1584
0.137032842582106	121	883
0.228868660598179	352	1538
0.245346869712352	290	1182
0.337878787878788	446	1320
0.351117886178862	691	1968
0.277578245253976	541	1949
0.20844327176781	158	758
0.338834951456311	349	1030
0.254658385093168	205	805
0.296891747052519	277	933
0.256726457399103	229	892
0.267893660531697	262	978
0.328146143437077	485	1478
0.328491620111732	294	895
0.159340659340659	116	728
0.274273858921162	661	2410
0.283559577677225	376	1326
0	0	1031
0.113995485327314	101	886
0.247295208655332	320	1294
0.21981981981982	366	1665
0.331641285956007	196	591
0.172744721689059	180	1042
0.235294117647059	204	867
0.337519623233909	215	637
0.290416263310745	600	2066
0.270615034168565	594	2195
0.388104838709677	385	992
0.23132183908046	322	1392
0.147005444646098	162	1102
0.22002861230329	769	3495
0.296814296814297	764	2574
0.135389888603256	158	1167
0.470588235294118	384	816
0.355466130114017	530	1491
0.383022774327122	370	966
0.146110872367856	340	2327
0.325443786982249	550	1690
0.325037707390649	431	1326
0.300807043286867	410	1363
0.147212543554007	169	1148
0.286032689450223	385	1346
0.410714285714286	552	1344
0.31911532385466	202	633
0.208695652173913	480	2300
0.206842923794712	266	1286
0.295702373316228	461	1559
0.226879574184963	341	1503
0.283387622149837	522	1842
0.226171243941842	280	1238
0.280593325092707	227	809
0.424050632911392	268	632
0.375251509054326	373	994
0.397111913357401	330	831
0.319060773480663	231	724
0.213811420982736	161	753
0.296744574290484	711	2396
0.266604303086997	285	1069
0.303536345776031	309	1018
0.312135355892649	535	1714
0.252536640360767	224	887
0.353496353496353	824	2331
0.355608591885442	596	1676
0.221579961464355	460	2076
0.301538461538462	490	1625
0.336170212765957	474	1410
0.43794964028777	487	1112
0.312138728323699	270	865
0.26530612244898	351	1323
0.287742899850523	770	2676
0.32	336	1050
0.199124726477024	273	1371
0.219415204678363	938	4275
0.237274549098196	592	2495
0.177906976744186	153	860
0	0	938
0.328183716075157	786	2395
0.35655737704918	261	732
0.231179213857428	347	1501
0.381139489194499	388	1018
0.232407850646242	971	4178
0.088034188034188	103	1170
0.416666666666667	390	936
0.340608845491097	593	1741
0.265120132560066	320	1207
0.400979706088174	573	1429
0.496938775510204	487	980
0.393258426966292	350	890
0.38695652173913	356	920
0.236453201970443	144	609
0.283458021612635	682	2406
0.315654405474765	369	1169
0.132530120481928	121	913
0.321540880503145	409	1272
0.268041237113402	208	776
0.160421545667447	137	854
0.127532777115614	107	839
0.248327759197324	297	1196
0	0	774
0.305604719764012	518	1695
0.301050175029172	516	1714
0.30964015992892	697	2251
0.182232346241458	240	1317
0.176389526871842	384	2177
0.306587837837838	363	1184
0.142696629213483	127	890
0.254266958424508	581	2285
0.0257270693512304	23	894
0.137729223566133	353	2563
0.238304093567251	163	684
0.314907872696817	376	1194
0.557628979143798	508	911
0.214128035320088	291	1359
0.18011811023622	183	1016
0.147385103011094	186	1262
0.440340909090909	310	704
0.398576512455516	448	1124
0.166153846153846	324	1950
0.440203562340967	346	786
0.238095238095238	650	2730
0.283710895361381	263	927
0.313159746657284	445	1421
0.219106957424714	211	963
0.266139657444005	404	1518
0.157074340527578	131	834
0.21163012392755	222	1049
0.190036900369004	206	1084
0.249624060150376	166	665
0.262063227953411	315	1202
0.243833017077799	257	1054
0.167179487179487	163	975
0.268471104608632	734	2734
0.333095067905647	466	1399
0.330958036421219	836	2526
0.185542168674699	231	1245
0.20345533075699	895	4399
0.235941320293399	193	818
0.33587786259542	528	1572
0.32977913175933	433	1313
0.391808873720137	574	1465
0.234265734265734	469	2002
0.267774699907664	290	1083
0.2796875	358	1280
0.235294117647059	196	833
0.229741763134461	258	1123
0.211001410437236	748	3545
0.277324632952692	340	1226
0.229989134371604	635	2761
0.278409090909091	294	1056
0.282802547770701	444	1570
0.327625570776256	287	876
0.304059432210135	1146	3769
0.423597678916828	438	1034
0.334910122989593	354	1057
0.340150699677072	632	1858
0	0	1327
0.164806303348654	251	1523
0.259129564782391	518	1999
0.148180622533976	338	2281
0.14070351758794	112	796
0.165858389912706	171	1031
0.351378958120531	344	979
0.253869969040248	328	1292
0.268846503178928	296	1101
0.393393393393393	393	999
0.185761957730812	334	1798
0.359946773120426	541	1503
0.265725288831836	207	779
0.478690228690229	921	1924
0.386175115207373	419	1085
0.194139194139194	318	1638
0.244979919678715	244	996
0.209598432908913	214	1021
0.1815578465063	317	1746
0.288198757763975	696	2415
0.400267737617135	299	747
0.21340206185567	207	970
0.239536954585931	269	1123
0.275988286969253	377	1366
0.278943805010156	412	1477
0.24622641509434	522	2120
0.217418944691672	684	3146
0.263835263835264	205	777
0.28740157480315	438	1524
0.377521613832853	262	694
0.309494144031896	1242	4013
0.234632034632035	271	1155
0.187414500683995	137	731
0.227290757635859	573	2521
0.1112828438949	144	1294
0.283306144643828	521	1839
0.252784595053804	1339	5297
0.388316151202749	452	1164
0.243262666187567	677	2783
0.212071778140294	390	1839
0.223696248856359	489	2186
0.0210312075983718	31	1474
0.239514348785872	217	906
0.242758620689655	352	1450
0.184636118598383	411	2226
0.134820562560621	139	1031
0.0227743271221532	22	966
0.237906423473434	300	1261
0.263418662262593	638	2422
0.426446280991736	258	605
0.418103448275862	582	1392
0.348641049671978	372	1067
0.311291963377416	306	983
0	0	1522
0.0104275286757039	10	959
0.280594996619337	415	1479
0.248520710059172	378	1521
0.320915619389587	1430	4456
0.276839972991222	410	1481
0.114164904862579	108	946
0.31214953271028	501	1605
0.264850672792911	807	3047
0.225174825174825	322	1430
0.292558613659531	861	2943
0.328377787494534	751	2287
0.425434583714547	465	1093
0.108370702541106	145	1338
0.227689741451209	273	1199
0.353365384615385	588	1664
0.312049433573635	303	971
0.228100113765643	401	1758
0.195121951219512	280	1435
0.339524517087667	914	2692
0.267846944603084	469	1751
0.257352941176471	245	952
0.281181619256017	257	914
0.316885964912281	289	912
0.271821909783245	464	1707
0.128348214285714	115	896
0.211469534050179	295	1395
0.122835943940643	149	1213
0.314061054579093	679	2162
0.191332788225675	234	1223
0.386420787929589	461	1193
0.300970873786408	186	618
0.345146379044684	672	1947
0.198256254738438	523	2638
0	0	1032
0.184865629420085	1307	7070
0.165762507534659	275	1659
0.166193181818182	234	1408
0.347000759301443	457	1317
0.207872622733304	470	2261
0.325	312	960
0.177150192554557	276	1558
0.311389071757735	473	1519
0.242481203007519	258	1064
0.145593869731801	114	783
0.228480340063762	215	941
0.26039119804401	213	818
0.193484698914116	196	1013
0.416324856439705	1015	2438
0.415	415	1000
0.162466843501326	245	1508
0.360655737704918	396	1098
0.117647058823529	106	901
0.261831275720165	509	1944
0.215856095936043	324	1501
0.274159663865546	261	952
0.237848347375243	367	1543
0.29455216989843	319	1083
0.273820536540241	296	1081
0.19825918762089	205	1034
0.109912686183873	214	1947
0.26096256684492	244	935
0.0806916426512968	56	694
0.365119196988708	291	797
0.32967032967033	360	1092
0.314710042432815	445	1414
0.414835164835165	302	728
0	0	1118
0.288573999100315	1283	4446
0.358839050131926	680	1895
0.386904761904762	260	672
0.420805369127517	627	1490
0.229259589652096	257	1121
0.315371024734982	357	1132
0.1778304682869	300	1687
0.328821656050955	413	1256
0.172413793103448	185	1073
0.134210526315789	102	760
0.258584442887176	369	1427
0.39458413926499	408	1034
0.166242578456319	196	1179
0.175050301810865	174	994
0.139364303178484	171	1227
0.405688622754491	542	1336
0.251482799525504	212	843
0.407685098406748	435	1067
0.127722772277228	129	1010
0	0	959
0.339907192575406	293	862
0.293333333333333	286	975
0.272688538559864	640	2347
0.43167701863354	556	1288
0.280380673499268	383	1366
0.251655629139073	532	2114
0.295883361921098	345	1166
0.229109020475927	414	1807
0.338721528288023	922	2722
0.355639097744361	473	1330
0.104880581516096	101	963
0.215686274509804	176	816
0.254740834386852	403	1582
0.392769607843137	641	1632
0.366542750929368	493	1345
0.20125786163522	288	1431
0.181372549019608	148	816
0.337262012692656	372	1103
0.263092269326683	211	802
0.310446297204512	633	2039
0.240494296577947	253	1052
0.485557083906465	353	727
0.311725452812202	327	1049
0.162658227848101	257	1580
0.233798195242002	570	2438
0.274220032840722	334	1218
0.398101619207147	713	1791
0.168404588112617	323	1918
0.15978835978836	151	945
0.20659062103929	163	789
0.228197674418605	314	1376
0.320155541153597	494	1543
0.257606490872211	381	1479
0.434927697441602	391	899
0.388026607538803	700	1804
0.359167404782994	811	2258
0.204293116210215	552	2702
0.381161007667032	696	1826
0.156266116554925	303	1939
0.298586572438163	338	1132
0.236476043276662	459	1941
0.118343195266272	100	845
0.282238442822384	232	822
0.198554822494502	632	3183
0.220741599073001	381	1726
0.240619621342513	699	2905
0.337864077669903	348	1030
0.156462585034014	161	1029
0.390346274921301	372	953
0.285431119920714	576	2018
0.336391437308869	990	2943
0.409090909090909	459	1122
0.212106053026513	424	1999
0.396732026143791	607	1530
0.0802662490211433	205	2554
0.199784598815293	742	3714
0.246153846153846	384	1560
0.224758220502901	581	2585
0.249457700650759	460	1844
0.21749795584628	266	1223
0.214055448098001	332	1551
0.361836183618362	402	1111
0.141294439380128	310	2194
0.219047619047619	138	630
0	0	1568
0.310235219326128	488	1573
0.402160864345738	670	1666
0.261350737797957	921	3524
0.256169212690952	654	2553
0.26219512195122	1075	4100
0.414634146341463	272	656
0.0686936936936937	61	888
0.34971334971335	854	2442
0.164583333333333	158	960
0.275375110326567	312	1133
0.34788189987163	271	779
0.0749506903353057	76	1014
0.333104866346813	486	1459
0.370660694288914	331	893
0.231693989071038	212	915
0.290254237288136	274	944
0.144886363636364	153	1056
0.253664036076663	225	887
0.411407766990291	339	824
0.199486301369863	233	1168
0.257489300998573	361	1402
0.365939893930466	621	1697
0.27265170407315	328	1203
0.158490566037736	84	530
0.0237825594563986	21	883
0.212871287128713	430	2020
0.298516320474777	503	1685
0.16504854368932	136	824
0.350032113037893	545	1557
0.391428571428571	411	1050
0.372881355932203	1012	2714
0.421534130893737	599	1421
0.234521575984991	250	1066
0.175516224188791	119	678
0.321739130434783	777	2415
0.2	335	1675
0.243093922651934	440	1810
0.12109375	93	768
0.249383585769637	708	2839
0.289597000937207	309	1067
0.287330316742081	381	1326
0.297810218978102	204	685
0.384026258205689	702	1828
0.281736281736282	344	1221
0.0243328100470958	31	1274
0.0873983739837398	86	984
0.282676672920575	452	1599
0.38469387755102	377	980
0.159781761496493	205	1283
0.347615198059822	430	1237
0.321886212198872	628	1951
0.161499639509733	224	1387
0.250580046403712	432	1724
0.223580786026201	512	2290
0.44	385	875
0.38353765323993	438	1142
0.237209302325581	153	645
0.194014962593516	389	2005
0.227206946454414	471	2073
0.129802095459837	223	1718
0.324259407526021	405	1249
0.386934673366834	154	398
0.212303075768942	283	1333
0.193744569939183	223	1151
0.244791666666667	376	1536
0.251798561151079	385	1529
0.212147887323944	241	1136
0.223040857334226	333	1493
0.0417495029821074	42	1006
0.146938775510204	72	490
0.104570100697134	135	1291
0.204136690647482	227	1112
0.195835179441737	442	2257
0.142058165548098	127	894
0.202020202020202	120	594
